# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.797486638504788,4.589692410972025,4.50271435760781,179.86022173217916,2.3395090674756696,3.0000000000000453,0.0010290224556136294,0.0,0.13825443822865163,0.0
 0.8048247549118026,4.572444099756323,4.502756131101151,179.86123625934064,2.3615234166967136,3.000000000000015,0.0010350272400960802,0.0,0.14037180516316977,0.0
 0.8121284135857141,4.555116373695347,4.502797786871222,179.862261487093,2.3834343927184483,3.00000000000003,0.0010414201363674002,0.0,0.1425521963817844,0.0
 0.8193975115767868,4.53771174539939,4.502839312739754,179.86329771297736,2.405241686691666,2.9999999999999543,0.001048208780174025,0.0,0.14479720022720993,0.0
 0.8266319452149653,4.520232727478753,4.502880696528477,179.86434523871338,2.4269449876062015,2.9999999999999845,0.0010554003538125422,0.0,0.14710848475229563,0.0
 0.8338316100979922,4.5026818325437326,4.502921926059123,179.86540437050505,2.4485439822552824,3.0000000000000155,0.0010629872368788683,0.0,0.14948781109811082,0.0
 0.8409964010795564,4.485061573204626,4.502962989153422,179.86647541942585,2.470038355199975,3.0,0.0010709813923770268,0.0,0.15193702368511466,0.0
 0.8481262122574598,4.4673744620717315,4.503003873633107,179.8675587017157,2.491427788733685,2.9999999999999845,0.0010793848436944442,0.0,0.15445806696948663,0.0
 0.8552209369617898,4.449623011755346,4.503044567319904,179.86865453917918,2.5127119628466748,2.999999999999969,0.0010881996790041688,0.0,0.15705297202449214,0.0
 0.8622804677430798,4.431809734865768,4.5030850580355475,179.8697632594695,2.5338905551905446,3.0,0.0010974325264735598,0.0,0.15972387950995404,0.0
 0.8693046963604488,4.413937144013293,4.5031253336017665,179.87088519651482,2.554963241042652,3.000000000000016,0.001107094168400751,0.0,0.16247302554709064,0.0
 0.8762935137697024,4.39600775180822,4.503165381840292,179.87202069082431,2.5759296932704125,2.999999999999968,0.0011171820224068294,0.0,0.165302756709302,0.0
 0.883246810111391,4.378024070860847,4.503205190572856,179.8731700898778,2.596789582295478,2.999999999999968,0.0011277150731236745,0.0,0.16821553190486652,0.0
 0.8901644746988061,4.3599886137814705,4.503244747621188,179.8743337485059,2.617542576057723,2.999999999999968,0.0011386906037944061,0.0,0.17121392414211561,0.0
 0.897046396005911,4.341903893180389,4.503284040807018,179.87551202925854,2.638188339979038,3.000000000000016,0.0011501186471830987,0.0,0.17430062750023667,0.0
 0.9038924616551908,4.323772421667899,4.503323057952079,179.8767053027971,2.6587265369268773,3.0000000000000164,0.0011620169148702129,0.0,0.1774784648477451,0.0
 0.9107025584054154,4.305596711854299,4.5033617868780995,179.8779139483138,2.679156827177551,3.0000000000000164,0.0011743905381569647,0.0,0.1807503885718726,0.0
 0.9174765721393046,4.287379276349886,4.503400215406811,179.8791383539284,2.699478868379219,3.0,0.0011872447408611416,0.0,0.18411948857973948,0.0
 0.9242143878510867,4.269122627764958,4.503438331359945,179.8803789171114,2.719692315514565,2.999999999999967,0.0012006000218870566,0.0,0.1875890032502263,0.0
 0.9309158896339426,4.250829278709812,4.503476122559231,179.8816360451511,2.7397968208631327,3.0000000000000164,0.0012144611054321216,0.0,0.19116231715986284,0.0
